"Time","sensor-readings.reading"
1636909200000,1433896
1636912800000,1435027
1636916400000,1436102
1636920000000,1437145
1636923600000,1438180
1636927200000,1439203
1636930800000,1440210
1636934400000,1441245
1636938000000,1442268
1636941600000,1443295
1636945200000,1444318
1636948800000,1445353
1636952400000,1446436
1636956000000,1447718
1636959600000,1449529
1636963200000,1451375
1636966800000,1453325
1636970400000,1455371
1636974000000,1457393
1636977600000,1459419
1636981200000,1461501
1636984800000,1463507
1636988400000,1465077
1636992000000,1466679
1636995600000,1468114
1636999200000,1469393
1637002800000,1470595
1637006400000,1471738
1637010000000,1472901
1637013600000,1474012
1637017200000,1475087
1637020800000,1476146
1637024400000,1477213
1637028000000,1478252
1637031600000,1479323
1637035200000,1480366
1637038800000,1481465
1637042400000,1482675
1637046000000,1484330
1637049600000,1486188
1637053200000,1488154
1637056800000,1490200
1637060400000,1492206
1637064000000,1494072
1637067600000,1495826
1637071200000,1497812
1637074800000,1499850
1637078400000,1501564
1637082000000,1502915
1637085600000,1504122
1637089200000,1505253
1637092800000,1506336
1637096400000,1507407
1637100000000,1508446
1637103600000,1509473
1637107200000,1510491
1637110800000,1511498
1637114400000,1512529
1637118000000,1513536
1637121600000,1514551
1637125200000,1515606
1637128800000,1516789
1637132400000,1518256
1637136000000,1520002
1637139600000,1521812
1637143200000,1523646
1637146800000,1525556
1637150400000,1527275
1637154000000,1529013
1637157600000,1530951
1637161200000,1532837
1637164800000,1534388
1637168400000,1535734
1637172000000,1536953
1637175600000,1538076
1637179200000,1539183
1637182800000,1540250
1637186400000,1541277
1637190000000,1542300
1637193600000,1543331
1637197200000,1544370
1637200800000,1545397
1637204400000,1546428
1637208000000,1547466
1637211600000,1548525
1637215200000,1549752
1637218800000,1551303
1637222400000,1553185
1637226000000,1554999
1637229600000,1556913
1637233200000,1558831
1637236800000,1560737
1637240400000,1562579
1637244000000,1564457
1637247600000,1566503
1637251200000,1568218
1637254800000,1569600
1637258400000,1570871
1637262000000,1572086
1637265600000,1573237
1637269200000,1574328
1637272800000,1575395
1637276400000,1576469
1637280000000,1577520
1637283600000,1578551
1637287200000,1579566
1637290800000,1580589
1637294400000,1581620
1637298000000,1582671
1637301600000,1583994
1637305200000,1585548
1637308800000,1587179
1637312400000,1589009
1637316000000,1590851
1637319600000,1592633
