time,energy,dew_point,enth,rel_hum,temp,lab_P051_binary,lab_P015_binary,lab_P011_binary,lab_251102_binary,WorkDay,day_of_week,month,year,hour,day,day_of_year,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,month_sin,month_cos
2022-03-27 09:00:00,1472.0,2.9499999999999997,28.7,37.67441860465116,16.9125,0.0,0.0,0.0,0.0,0,6,3,2022,9,27,86,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2022-03-27 10:00:00,1430.0,3.4200000000000004,29.62857142857143,37.20930232558139,17.725,0.0,0.0,0.0,0.0,0,6,3,2022,10,27,86,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2022-03-27 11:00:00,1328.0,3.5,30.8,36.74418604651162,18.580000000000002,0.0,0.0,0.0,0.0,0,6,3,2022,11,27,86,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2022-03-27 12:00:00,1327.0,4.157142857142857,33.2875,35.75943655827377,19.728571428571428,0.0,0.0,0.0,0.0,0,6,3,2022,12,27,86,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2022-03-27 13:00:00,1352.0,4.572222222222222,34.261538461538464,34.01128087598676,21.075,0.0,0.0,0.0,0.0,0,6,3,2022,13,27,86,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2022-03-27 14:00:00,1361.0,3.6181818181818177,33.824999999999996,31.930820215410108,20.976923076923075,0.0,0.0,0.0,0.0,0,6,3,2022,14,27,86,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2022-03-27 15:00:00,1427.0,2.74,32.44,30.40310282749126,20.7125,0.0,0.0,0.0,0.0,0,6,3,2022,15,27,86,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2022-03-27 16:00:00,1477.0,2.35,32.214285714285715,29.454887218045112,20.863636363636363,0.0,0.0,0.0,0.0,0,6,3,2022,16,27,86,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2022-03-27 17:00:00,1578.0,0.8300000000000001,29.7,28.700601503759398,19.822222222222223,0.0,0.0,0.0,0.0,0,6,3,2022,17,27,86,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2022-03-27 18:00:00,1606.0,-1.6000000000000003,25.2,29.079487179487177,17.0,0.0,0.0,0.0,0.0,0,6,3,2022,18,27,86,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2022-03-27 19:00:00,1598.0,-3.125,22.7,29.694871794871794,14.799999999999999,0.0,0.0,0.0,0.0,0,6,3,2022,19,27,86,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2022-03-27 20:00:00,1634.0,6.02767205897075,20.7,30.335039932744852,13.299999999999999,0.0,0.0,0.0,0.0,0,6,3,2022,20,27,86,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2022-03-27 21:00:00,1591.0,6.02767205897075,19.7,31.864551710180127,12.45,0.0,0.0,0.0,0.0,0,6,3,2022,21,27,86,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17
2022-03-27 22:00:00,1578.0,-3.3,29.517971825986635,33.98916766228594,12.0,0.0,0.0,0.0,0.0,0,6,3,2022,22,27,86,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
2022-03-27 23:00:00,1618.0,-4.1,17.7,36.014976958525345,10.55,0.0,0.0,0.0,0.0,0,6,3,2022,23,27,86,-0.7818314824680299,0.6234898018587334,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17
2022-03-28 00:00:00,1586.0,6.02767205897075,15.6,38.30765639589169,9.233333333333333,0.0,0.0,0.0,0.0,1,0,3,2022,0,28,87,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17
2022-03-28 01:00:00,1602.0,-4.65,14.6,40.68424836601307,7.85,0.0,0.0,0.0,0.0,1,0,3,2022,1,28,87,0.0,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2022-03-28 02:00:00,1616.0,-4.3,29.517971825986635,43.080000000000005,7.65,0.0,0.0,0.0,0.0,1,0,3,2022,2,28,87,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2022-03-28 03:00:00,1625.0,-3.5,29.517971825986635,45.42393939393939,7.1,0.0,0.0,0.0,0.0,1,0,3,2022,3,28,87,0.0,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2022-03-28 04:00:00,1643.0,6.02767205897075,13.6,47.64545454545454,6.5,0.0,0.0,0.0,0.0,1,0,3,2022,4,28,87,0.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2022-03-28 05:00:00,1679.0,-2.966666666666667,14.6,49.828013468013474,6.5,0.0,0.0,0.0,0.0,1,0,3,2022,5,28,87,0.0,1.0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2022-03-28 06:00:00,1948.0,-1.7,16.6,52.02903327055869,7.459999999999999,0.0,0.0,0.0,0.0,1,0,3,2022,6,28,87,0.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2022-03-28 07:00:00,2169.0,1.42,21.183333333333334,53.98061134515528,10.590909090909092,0.0,0.0,0.0,0.0,1,0,3,2022,7,28,87,0.0,1.0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2022-03-28 08:00:00,2668.0,5.092307692307693,28.355555555555558,53.9393063583815,13.8,1.0,1.0,0.0,0.0,1,0,3,2022,8,28,87,0.0,1.0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2022-03-28 09:00:00,2325.0,7.584615384615384,33.324999999999996,53.2456647398844,16.58888888888889,0.0,0.0,0.0,0.0,1,0,3,2022,9,28,87,0.0,1.0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2022-03-28 10:00:00,2338.0,7.658333333333334,34.55,52.39797687861272,17.542857142857144,0.0,0.0,0.0,0.0,1,0,3,2022,10,28,87,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2022-03-28 11:00:00,2164.0,9.794117647058824,39.169230769230765,50.0445945945946,20.3,0.0,0.0,0.0,0.0,1,0,3,2022,11,28,87,0.0,1.0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2022-03-28 12:00:00,2189.0,9.476,40.247058823529414,46.6397804054054,21.19,0.0,0.0,0.0,0.0,1,0,3,2022,12,28,87,0.0,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2022-03-28 13:00:00,2158.0,8.790909090909091,39.40714285714286,43.165625,21.615384615384617,0.0,0.0,0.0,0.0,1,0,3,2022,13,28,87,0.0,1.0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2022-03-28 14:00:00,2225.0,8.7625,40.21666666666667,39.84473684210526,22.71818181818182,0.0,0.0,0.0,0.0,1,0,3,2022,14,28,87,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2022-03-28 15:00:00,2114.0,7.707142857142856,40.20909090909091,36.7639933166249,23.35,0.0,0.0,0.0,0.0,1,0,3,2022,15,28,87,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2022-03-28 16:00:00,2050.0,6.4375,38.785714285714285,33.9224292615597,23.119999999999997,0.0,0.0,0.0,0.0,1,0,3,2022,16,28,87,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2022-03-28 17:00:00,2197.0,4.65,36.0,31.36311918667532,22.3,0.0,0.0,0.0,0.0,1,0,3,2022,17,28,87,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2022-03-28 18:00:00,1795.0,1.7,32.0,29.32268926452077,20.45,0.0,0.0,0.0,0.0,1,0,3,2022,18,28,87,0.0,1.0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2022-03-28 19:00:00,1660.0,-0.475,27.5,28.69578313253012,18.099999999999998,0.0,0.0,0.0,0.0,1,0,3,2022,19,28,87,0.0,1.0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2022-03-28 20:00:00,1818.0,-3.1125,23.48,29.05722891566265,15.069999999999999,0.0,0.0,0.0,0.0,1,0,3,2022,20,28,87,0.0,1.0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2022-03-28 21:00:00,1623.0,-5.4,19.4,29.418674698795183,12.88888888888889,0.0,0.0,0.0,0.0,1,0,3,2022,21,28,87,0.0,1.0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17
2022-03-28 22:00:00,1801.0,-5.4399999999999995,18.4,29.78012048192771,12.27,0.0,0.0,0.0,0.0,1,0,3,2022,22,28,87,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
2022-03-28 23:00:00,1553.0,-5.975,16.9,30.14156626506024,11.3,0.0,0.0,0.0,0.0,1,0,3,2022,23,28,87,0.0,1.0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17
2022-03-29 00:00:00,1742.0,-5.6000000000000005,17.4,30.63448622074505,10.866666666666667,0.0,0.0,0.0,0.0,1,1,3,2022,0,29,88,0.7818314824680298,0.6234898018587336,0.0,1.0,1.0,6.123233995736766e-17
2022-03-29 01:00:00,1589.0,-5.4,29.517971825986635,31.891005747126435,10.799999999999999,0.0,0.0,0.0,0.0,1,1,3,2022,1,29,88,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2022-03-29 02:00:00,1748.0,-5.783333333333334,16.066666666666666,33.3375,9.542857142857143,0.0,0.0,0.0,0.0,1,1,3,2022,2,29,88,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2022-03-29 03:00:00,1592.0,-5.766666666666667,14.4,34.842489451476794,9.322222222222223,0.0,0.0,0.0,0.0,1,1,3,2022,3,29,88,0.7818314824680298,0.6234898018587336,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2022-03-29 04:00:00,1771.0,-5.3999999999999995,15.4,36.36931235032501,9.1,0.0,0.0,0.0,0.0,1,1,3,2022,4,29,88,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2022-03-29 05:00:00,1690.0,-4.4,15.4,37.974768246507374,9.025,0.0,0.0,0.0,0.0,1,1,3,2022,5,29,88,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2022-03-29 06:00:00,2072.0,-3.8,16.4,39.673935002195876,9.233333333333333,0.0,0.0,0.0,0.0,1,1,3,2022,6,29,88,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2022-03-29 07:00:00,2085.0,-1.0777777777777777,19.4,41.45454545454546,11.27,0.0,0.0,0.0,0.0,1,1,3,2022,7,29,88,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2022-03-29 08:00:00,2521.0,2.1333333333333333,25.52857142857143,42.23034468395293,14.282352941176471,0.0,0.0,0.0,0.0,1,1,3,2022,8,29,88,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2022-03-29 09:00:00,2347.0,5.447826086956522,32.40833333333334,41.618556701030926,18.066666666666666,0.0,0.0,0.0,0.0,1,1,3,2022,9,29,88,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2022-03-29 10:00:00,2517.0,5.9625,34.58,41.0,19.35,1.0,0.0,0.0,0.0,1,1,3,2022,10,29,88,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2022-03-29 11:00:00,2422.0,6.989473684210527,36.8,39.82938144329897,21.192307692307693,1.0,0.0,0.0,0.0,1,1,3,2022,11,29,88,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2022-03-29 12:00:00,2647.0,6.516666666666667,37.1,37.25111111111111,21.94375,1.0,0.0,0.0,0.0,1,1,3,2022,12,29,88,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2022-03-29 13:00:00,2558.0,5.492307692307692,35.98571428571428,34.72055555555555,21.78181818181818,1.0,0.0,0.0,0.0,1,1,3,2022,13,29,88,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2022-03-29 14:00:00,2743.0,5.1454545454545455,36.611111111111114,32.577666666666666,22.46,1.0,0.0,0.0,0.0,1,1,3,2022,14,29,88,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2022-03-29 15:00:00,2805.0,3.433333333333333,34.42,30.35265671641791,21.755555555555556,1.0,0.0,0.0,1.0,1,1,3,2022,15,29,88,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2022-03-29 16:00:00,3746.0,1.7333333333333334,31.6,28.76814531403894,20.450000000000003,1.0,0.0,0.0,1.0,1,1,3,2022,16,29,88,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2022-03-29 17:00:00,2360.0,0.0,28.600000000000005,28.80203045685279,19.066666666666666,0.0,0.0,0.0,0.0,1,1,3,2022,17,29,88,0.7818314824680298,0.6234898018587336,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2022-03-29 18:00:00,2897.0,-1.6000000000000003,25.600000000000005,29.106598984771573,17.233333333333334,0.0,0.0,0.0,1.0,1,1,3,2022,18,29,88,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2022-03-29 19:00:00,3370.0,-3.16,23.1,29.41116751269036,15.5,0.0,0.0,0.0,1.0,1,1,3,2022,19,29,88,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2022-03-29 20:00:00,3289.0,-4.1000000000000005,21.1,29.715736040609137,14.3,0.0,0.0,0.0,1.0,1,1,3,2022,20,29,88,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2022-03-29 21:00:00,2197.0,-4.466666666666666,29.517971825986635,30.02030456852792,13.45,0.0,0.0,0.0,1.0,1,1,3,2022,21,29,88,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17
2022-03-29 22:00:00,2928.0,-4.483333333333333,20.1,30.3248730964467,12.711111111111112,0.0,0.0,0.0,1.0,1,1,3,2022,22,29,88,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
2022-03-29 23:00:00,2917.0,-4.65,29.517971825986635,31.222158671147017,11.799999999999999,0.0,0.0,0.0,1.0,1,1,3,2022,23,29,88,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17
2022-03-30 00:00:00,3284.0,-4.3,29.517971825986635,32.851069379238396,11.45,0.0,0.0,0.0,1.0,1,2,3,2022,0,30,89,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.0,6.123233995736766e-17
2022-03-30 01:00:00,2656.0,-4.475,17.6,34.3519533231862,10.625,0.0,0.0,0.0,1.0,1,2,3,2022,1,30,89,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2022-03-30 02:00:00,2780.0,-3.3333333333333335,18.6,35.96171206634126,11.1,0.0,0.0,0.0,1.0,1,2,3,2022,2,30,89,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2022-03-30 03:00:00,1752.0,-3.4333333333333336,17.6,37.43103448275862,10.299999999999999,0.0,0.0,0.0,0.0,1,2,3,2022,3,30,89,0.9749279121818236,-0.22252093395631434,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2022-03-30 04:00:00,1678.0,-3.075,29.517971825986635,38.75109784851164,10.057142857142859,0.0,0.0,0.0,0.0,1,2,3,2022,4,30,89,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2022-03-30 05:00:00,1842.0,-4.366666666666666,15.6,39.91346153846154,8.775,0.0,0.0,0.0,0.0,1,2,3,2022,5,30,89,0.9749279121818236,-0.22252093395631434,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2022-03-30 06:00:00,2040.0,-4.3,15.6,41.256410256410255,8.6,0.0,0.0,0.0,0.0,1,2,3,2022,6,30,89,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2022-03-30 07:00:00,2367.0,-2.65,17.35,42.745104895104895,9.133333333333333,0.0,0.0,0.0,0.0,1,2,3,2022,7,30,89,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2022-03-30 08:00:00,2450.0,0.0,21.26666666666667,44.33387189429843,11.485714285714286,0.0,0.0,0.0,0.0,1,2,3,2022,8,30,89,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2022-03-30 09:00:00,2515.0,1.75,23.933333333333337,45.06398104265403,13.1375,0.0,0.0,0.0,0.0,1,2,3,2022,9,30,89,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2022-03-30 10:00:00,2624.0,1.9000000000000001,24.6,45.632701421800945,13.3,1.0,0.0,0.0,0.0,1,2,3,2022,10,30,89,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2022-03-30 11:00:00,2722.0,1.4500000000000002,24.1,46.20142180094787,12.975,1.0,0.0,0.0,0.0,1,2,3,2022,11,30,89,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2022-03-30 12:00:00,2579.0,2.575,25.6,46.60604934675998,13.916666666666666,1.0,0.0,0.0,0.0,1,2,3,2022,12,30,89,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2022-03-30 13:00:00,2846.0,2.75,26.7,46.82960893854749,14.3,1.0,0.0,0.0,0.0,1,2,3,2022,13,30,89,0.9749279121818236,-0.22252093395631434,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2022-03-30 14:00:00,2629.0,6.02767205897075,29.517971825986635,47.05307262569832,14.45,1.0,0.0,0.0,0.0,1,2,3,2022,14,30,89,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2022-03-30 15:00:00,2695.0,2.6999999999999997,26.03333333333333,47.27653631284917,14.4,1.0,0.0,0.0,0.0,1,2,3,2022,15,30,89,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2022-03-30 16:00:00,2380.0,2.1,24.7,47.5,13.8,0.0,0.0,0.0,0.0,1,2,3,2022,16,30,89,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2022-03-30 17:00:00,2107.0,1.6,23.7,47.72346368715083,13.475,0.0,0.0,0.0,0.0,1,2,3,2022,17,30,89,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2022-03-30 18:00:00,1888.0,6.02767205897075,22.7,47.94692737430168,12.5,0.0,0.0,0.0,0.0,1,2,3,2022,18,30,89,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2022-03-30 19:00:00,1813.0,6.02767205897075,29.517971825986635,48.17039106145251,12.15,0.0,0.0,0.0,0.0,1,2,3,2022,19,30,89,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2022-03-30 20:00:00,1806.0,1.4500000000000002,29.517971825986635,48.3941363179686,12.040000000000001,0.0,0.0,0.0,0.0,1,2,3,2022,20,30,89,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2022-03-30 21:00:00,1696.0,0.5,21.2,49.149484536082475,10.966666666666667,0.0,0.0,0.0,0.0,1,2,3,2022,21,30,89,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17
2022-03-30 22:00:00,1767.0,0.475,19.7,50.40398708235002,10.3,0.0,0.0,0.0,0.0,1,2,3,2022,22,30,89,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
2022-03-30 23:00:00,1600.0,0.0,18.7,51.81327875604984,9.15,0.0,0.0,0.0,0.0,1,2,3,2022,23,30,89,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17
2022-03-31 00:00:00,1712.0,-0.8,17.2,53.30769230769231,8.1,0.0,0.0,0.0,0.0,1,3,3,2022,0,31,90,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0,6.123233995736766e-17
2022-03-31 01:00:00,1612.0,-1.28,16.1,54.99509671614935,7.3,0.0,0.0,0.0,0.0,1,3,3,2022,1,31,90,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2022-03-31 02:00:00,1742.0,-0.4428571428571428,16.6,56.91474899369636,7.275,0.0,0.0,0.0,0.0,1,3,3,2022,2,31,90,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2022-03-31 03:00:00,1614.0,6.02767205897075,29.517971825986635,58.50884622623753,6.3,0.0,0.0,0.0,0.0,1,3,3,2022,3,31,90,0.43388373911755823,-0.900968867902419,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2022-03-31 04:00:00,1758.0,-0.3,29.517971825986635,60.22041062801932,6.333333333333333,0.0,0.0,0.0,0.0,1,3,3,2022,4,31,90,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2022-03-31 05:00:00,1836.0,0.42000000000000004,16.933333333333334,61.90277777777778,7.26,0.0,0.0,0.0,0.0,1,3,3,2022,5,31,90,0.43388373911755823,-0.900968867902419,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2022-03-31 06:00:00,1988.0,0.6285714285714287,18.1,63.56944444444444,7.016666666666667,0.0,0.0,0.0,0.0,1,3,3,2022,6,31,90,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2022-03-31 07:00:00,2407.0,2.05,19.1,65.08833333333334,7.833333333333333,0.0,1.0,0.0,0.0,1,3,3,2022,7,31,90,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2022-03-31 08:00:00,2795.0,6.02767205897075,29.517971825986635,66.45249619482496,7.5,0.0,1.0,0.0,0.0,1,3,3,2022,8,31,90,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2022-03-31 09:00:00,3039.0,2.4000000000000004,19.6,68.04972602739727,8.0,1.0,1.0,1.0,0.0,1,3,3,2022,9,31,90,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2022-03-31 10:00:00,3288.0,3.0999999999999996,20.6,69.74303030303031,8.6,1.0,1.0,1.0,0.0,1,3,3,2022,10,31,90,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2022-03-31 11:00:00,3043.0,4.1000000000000005,22.1,71.51515151515152,8.666666666666666,1.0,0.0,1.0,0.0,1,3,3,2022,11,31,90,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2022-03-31 12:00:00,2944.0,4.933333333333334,23.1,73.01343811951288,9.45,1.0,0.0,0.0,0.0,1,3,3,2022,12,31,90,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2022-03-31 13:00:00,3023.0,6.02767205897075,29.517971825986635,74.1320616543451,9.15,1.0,0.0,1.0,0.0,1,3,3,2022,13,31,90,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2022-03-31 14:00:00,3059.0,5.0,29.517971825986635,75.10447761194031,9.1,1.0,0.0,1.0,0.0,1,3,3,2022,14,31,90,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2022-03-31 15:00:00,2804.0,5.36,23.6,76.0,9.42,1.0,1.0,0.0,0.0,1,3,3,2022,15,31,90,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2022-03-31 16:00:00,2449.0,5.4,29.517971825986635,76.6832296849088,9.299999999999999,1.0,0.0,0.0,0.0,1,3,3,2022,16,31,90,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2022-03-31 17:00:00,2131.0,5.0,22.6,77.10069444444444,8.959999999999999,0.0,0.0,0.0,0.0,1,3,3,2022,17,31,90,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2022-03-31 18:00:00,1941.0,5.4,23.1,77.51736111111111,9.05,0.0,0.0,0.0,0.0,1,3,3,2022,18,31,90,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2022-03-31 19:00:00,1917.0,4.54,21.1,77.93402777777779,8.433333333333332,0.0,0.0,0.0,0.0,1,3,3,2022,19,31,90,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2022-03-31 20:00:00,1821.0,4.5,29.517971825986635,78.35661181139123,7.7,0.0,0.0,0.0,0.0,1,3,3,2022,20,31,90,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2022-03-31 21:00:00,1912.0,4.7,21.6,79.14705882352942,8.2,0.0,0.0,0.0,0.0,1,3,3,2022,21,31,90,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17
2022-03-31 22:00:00,1673.0,4.5,29.517971825986635,80.14632936507935,13.039443116804229,0.0,0.0,0.0,0.0,1,3,3,2022,22,31,90,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
2022-03-31 23:00:00,1769.0,4.65,29.517971825986635,80.68287037037038,13.039443116804229,0.0,0.0,0.0,0.0,1,3,3,2022,23,31,90,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17
